params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate
"{'n_estimators': 500, 'learning_rate': 0.22301658964214793}",0.4615384615384615,0.7419354838709677,0.6923076923076923,0.6862745098039216,0.7037037037037037,0.5384615384615384,0.5789473684210527,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.6706199061137641,0.10956517632998608,13,0.0697674418604651,0.2674418604651162,0.2093023255813953,0.4069767441860465,0.2183908045977011,0.0804597701149425,0.1264367816091954,0.2068965517241379,0.2068965517241379,0.1839080459770115,0.19764768778401492,0.09207236670163804,2,0.1212121212121212,0.3931623931623931,0.3214285714285714,0.510948905109489,0.3333333333333333,0.14,0.2075471698113208,0.3302752293577981,0.3302752293577981,0.2882882882882883,0.2976471241061113,0.11080459432235441,2,0.8805167655015986,0.863686360779384,0.8896476101986719,0.8667948788019567,0.8960381655145384,0.8580584781095637,0.8647550122645908,0.9300006081615276,0.916289944387007,0.8820774797786292,0.8847865303497467,0.022576856160839612,13,346.2822766304016,1,500,0.22301658964214793
"{'n_estimators': 100, 'learning_rate': 0.038976982040033956}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.7852150684557155,0.8620945262755172,0.867358511190665,0.8792767742464406,0.8572543534229358,0.7057173940954273,0.8822599282369398,0.8864663788035435,0.8950279416435227,0.8792799367512011,0.8499950813121909,0.05623809926377965,16,71.38008737564087,1,100,0.038976982040033956
"{'n_estimators': 100, 'learning_rate': 0.03532239447467594}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.7852868034870057,0.8621525974913234,0.8617119394419698,0.8779821277293471,0.848784014812112,0.7034063802901607,0.8797664659733625,0.8845945927682837,0.884885158831519,0.8750228060572888,0.8463592886882372,0.05526320301299166,17,70.10726761817932,1,100,0.03532239447467594
"{'n_estimators': 500, 'learning_rate': 0.27065450096704846}",0.3529411764705882,0.6764705882352942,0.6666666666666666,0.6862745098039216,0.6896551724137931,0.4666666666666667,0.6190476190476191,0.75,0.7916666666666666,0.6666666666666666,0.6366055732637884,0.1245925614796879,14,0.0697674418604651,0.2674418604651162,0.2093023255813953,0.4069767441860465,0.2298850574712643,0.0804597701149425,0.1494252873563218,0.2413793103448276,0.2183908045977011,0.1839080459770115,0.20569366479550916,0.09173922619701558,1,0.116504854368932,0.3833333333333332,0.3185840707964602,0.510948905109489,0.3448275862068966,0.1372549019607843,0.2407407407407407,0.3652173913043478,0.3423423423423423,0.2882882882882883,0.30480424144516144,0.11109428397263417,1,0.8811999562757905,0.8621389336758396,0.8831982892903014,0.8659852977345395,0.8972308378438647,0.8642448323163522,0.8622378992749363,0.9205301817051498,0.915985863623156,0.8820436930270902,0.8834795784767019,0.0205146236869534,14,352.6786344051361,1,500,0.27065450096704846
"{'n_estimators': 100, 'learning_rate': 0.1722119121373974}",1.0,0.9230769230769232,0.8333333333333334,0.9230769230769232,1.0,1.0,0.5,0.6666666666666666,0.8,1.0,0.8646153846153848,0.16044727096062236,1,0.0348837209302325,0.1395348837209302,0.0581395348837209,0.2790697674418604,0.0459770114942528,0.0459770114942528,0.0459770114942528,0.0229885057471264,0.0459770114942528,0.0114942528735632,0.07300187115744448,0.07600684050925795,12,0.0674157303370786,0.2424242424242424,0.108695652173913,0.4285714285714285,0.0879120879120879,0.0879120879120879,0.0842105263157894,0.0444444444444444,0.0869565217391304,0.0227272727272727,0.1261269994557475,0.11503224142347489,12,0.8511190664881261,0.8741801710709699,0.898778454895745,0.9016785997321892,0.8977950765945657,0.7965023954806841,0.9097116638623663,0.9277740612351084,0.9164723928453176,0.9146343935615966,0.888864627576667,0.03726686172492908,6,66.7556037902832,1,100,0.1722119121373974
"{'n_estimators': 1000, 'learning_rate': 0.06213754740438976}",0.625,0.8076923076923077,0.631578947368421,0.7297297297297297,0.76,0.7777777777777778,0.75,0.8666666666666667,0.8823529411764706,0.6666666666666666,0.7497465037078042,0.08504801635444109,8,0.0581395348837209,0.2441860465116279,0.1395348837209302,0.313953488372093,0.2183908045977011,0.0804597701149425,0.1379310344827586,0.1494252873563218,0.1724137931034483,0.160919540229885,0.16753541833734292,0.07176730654253993,3,0.1063829787234042,0.375,0.2285714285714285,0.4390243902439024,0.3392857142857143,0.1458333333333333,0.233009708737864,0.2549019607843137,0.2884615384615384,0.2592592592592592,0.26697303124007576,0.0950051424637957,3,0.8828771896264314,0.8724175388735551,0.904349875659279,0.8870480693028722,0.8957239487252259,0.8456249535432165,0.9005216674437619,0.932527857176644,0.9190030205355876,0.8858683533013034,0.8925962474187876,0.022992571300483076,1,583.2877831459045,1,1000,0.06213754740438976
"{'n_estimators': 500, 'learning_rate': 0.05143502040895449}",0.75,0.8823529411764706,0.75,0.896551724137931,0.9,1.0,0.6,0.8,0.875,1.0,0.84539046653144,0.11667317508108042,5,0.0348837209302325,0.1744186046511628,0.0697674418604651,0.3023255813953488,0.2068965517241379,0.0459770114942528,0.0689655172413793,0.0459770114942528,0.0804597701149425,0.0229885057471264,0.1052659716653301,0.08711496524521806,11,0.0666666666666666,0.2912621359223301,0.1276595744680851,0.4521739130434781,0.3364485981308411,0.0879120879120879,0.1237113402061855,0.0869565217391304,0.1473684210526315,0.0449438202247191,0.17651030793661554,0.12884367583700188,11,0.8657461809635723,0.869595960976143,0.904267892766376,0.9024984286612192,0.8955921803942238,0.81544324839344,0.9085696716603486,0.9308756850263876,0.916756201558245,0.9034036773500376,0.8912749127749994,0.031383579967007386,5,347.45418524742126,1,500,0.05143502040895449
"{'n_estimators': 1000, 'learning_rate': 0.06303557331955913}",0.625,0.8076923076923077,0.631578947368421,0.7297297297297297,0.76,0.7777777777777778,0.7058823529411765,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.740432778217608,0.0792404482092376,11,0.0581395348837209,0.2441860465116279,0.1395348837209302,0.313953488372093,0.2183908045977011,0.0804597701149425,0.1379310344827586,0.1494252873563218,0.1724137931034483,0.160919540229885,0.16753541833734292,0.07176730654253993,3,0.1063829787234042,0.375,0.2285714285714285,0.4390243902439024,0.3392857142857143,0.1458333333333333,0.2307692307692307,0.2549019607843137,0.2857142857142857,0.2592592592592592,0.2664742581684872,0.09502840089662432,4,0.8829591725193343,0.8730665701090372,0.9044045309212144,0.8869455906867433,0.8961361470940015,0.8455911667916777,0.8977072310405644,0.9324264969220268,0.9176380357734126,0.8853615520282186,0.8922236493886231,0.022711825336667917,2,541.2442119121552,1,1000,0.06303557331955913
"{'n_estimators': 500, 'learning_rate': 0.060079669757738645}",0.75,0.8888888888888888,0.75,0.8666666666666667,0.9,1.0,0.6363636363636364,0.8333333333333334,0.8888888888888888,1.0,0.8514141414141415,0.10802811894222585,3,0.0348837209302325,0.1860465116279069,0.0697674418604651,0.3023255813953488,0.2068965517241379,0.0459770114942528,0.0804597701149425,0.057471264367816,0.0919540229885057,0.0344827586206896,0.11102646351242977,0.08554008890923659,9,0.0666666666666666,0.3076923076923077,0.1276595744680851,0.4482758620689654,0.3364485981308411,0.0879120879120879,0.1428571428571428,0.1075268817204301,0.1666666666666666,0.0666666666666666,0.18583724548498598,0.12495239421289932,9,0.8689981690487251,0.8709008553548494,0.905507884021534,0.9048964282786326,0.8953556731334509,0.8209842756458338,0.9086777892652732,0.9322001256867156,0.9129991147871096,0.8992715576368195,0.8919791872858942,0.02960669750799696,3,278.0915081501007,1,500,0.060079669757738645
"{'n_estimators': 500, 'learning_rate': 0.05243076645260675}",0.75,0.8888888888888888,0.75,0.896551724137931,0.9,1.0,0.6,0.8,0.875,1.0,0.8460440613026818,0.11689649874545303,4,0.0348837209302325,0.1860465116279069,0.0697674418604651,0.3023255813953488,0.2068965517241379,0.0459770114942528,0.0689655172413793,0.0459770114942528,0.0804597701149425,0.0229885057471264,0.10642876236300451,0.08810224733936228,10,0.0666666666666666,0.3076923076923077,0.1276595744680851,0.4521739130434781,0.3364485981308411,0.0879120879120879,0.1237113402061855,0.0869565217391304,0.1473684210526315,0.0449438202247191,0.17815332511361331,0.130391973683699,10,0.8662859016751837,0.8691382231574345,0.9042132375044408,0.9033592490367012,0.8957002979991486,0.8171967807983134,0.9088095575962754,0.9317000817639388,0.9163710325907004,0.9034915229040388,0.8916265885026176,0.031071773196369924,4,272.73920154571533,1,500,0.05243076645260675
