params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf
"{'n_estimators': 1000, 'max_depth': 47, 'min_samples_split': 15, 'min_samples_leaf': 6}",0.875,1.0,1.0,0.9,0.5,1.0,1.0,1.0,1.0,1.0,0.9275,0.14935277031243846,5,0.0813953488372093,0.0697674418604651,0.0697674418604651,0.1046511627906976,0.0229885057471264,0.0344827586206896,0.160919540229885,0.1149425287356321,0.1149425287356321,0.1264367816091954,0.09002940390269978,0.04035044601597222,7,0.1489361702127659,0.1304347826086956,0.1304347826086956,0.1875,0.0439560439560439,0.0666666666666666,0.2772277227722772,0.2061855670103092,0.2061855670103092,0.2244897959183673,0.16220170987641305,0.06850049929313576,7,0.9339252042740416,0.9200940070505288,0.936613559970486,0.9171221271827944,0.948992141201592,0.8839999459411975,0.9483096488205044,0.9412076736470096,0.9633447532553536,0.9461675687729328,0.9339776630116441,0.021155900163725525,7,240.5629527568817,1,1000,47,15,6
"{'n_estimators': 100, 'max_depth': 29, 'min_samples_split': 6, 'min_samples_leaf': 9}",0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8833333333333332,0.18333333333333335,8,0.0232558139534883,0.0348837209302325,0.0465116279069767,0.0116279069767441,0.0229885057471264,0.0229885057471264,0.1034482758620689,0.0459770114942528,0.0804597701149425,0.0689655172413793,0.046110665597433785,0.028101073172531858,8,0.0449438202247191,0.0674157303370786,0.0888888888888888,0.0227272727272727,0.0444444444444444,0.0449438202247191,0.1875,0.0879120879120879,0.1489361702127659,0.1290322580645161,0.08667444930364926,0.05056613173280082,8,0.9280770912469598,0.9128009455360316,0.9311446178230808,0.907680430683464,0.941254975099164,0.8729753289140263,0.9415117544108604,0.935693675795847,0.959026806408671,0.9426098238358774,0.927277544975398,0.02295615368793874,8,24.85158514976501,1,100,29,6,9
"{'n_estimators': 500, 'max_depth': 24, 'min_samples_split': 16, 'min_samples_leaf': 15}",1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.65,0.45,10,0.0116279069767441,0.0232558139534883,0.0116279069767441,0.0116279069767441,0.0,0.0,0.0344827586206896,0.0,0.0459770114942528,0.0459770114942528,0.018457631649291577,0.017194323765671773,10,0.0229885057471264,0.0454545454545454,0.0229885057471264,0.0227272727272727,0.0,0.0,0.0666666666666666,0.0,0.0879120879120879,0.0879120879120879,0.03566496721669134,0.032895597580776065,10,0.9219557019102016,0.9070928866176592,0.9255902768289016,0.8971456289454267,0.9327474710616472,0.8529262705507916,0.9354064884077656,0.9367005209917088,0.9529722205328848,0.935494333961767,0.9198031799808755,0.026885863636649222,10,119.08112359046936,1,500,24,16,15
"{'n_estimators': 500, 'max_depth': 24, 'min_samples_split': 18, 'min_samples_leaf': 25}",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,13,0.0116279069767441,0.0,0.0,0.0116279069767441,0.0,0.0,0.0,0.0,0.0,0.0,0.00232558139534882,0.00465116279069764,15,0.0229885057471264,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0045977011494252795,0.009195402298850559,15,0.908278222610882,0.8977809963654251,0.9214296450140737,0.8890703139944798,0.9244359301830568,0.8369181076716199,0.929061336468744,0.932794772513802,0.9440592754769,0.9301087257664524,0.9113937326065434,0.029492749226362153,14,116.40305614471436,1,500,24,18,25
"{'n_estimators': 500, 'max_depth': 24, 'min_samples_split': 14, 'min_samples_leaf': 20}",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.45825756949558394,12,0.0116279069767441,0.0232558139534883,0.0,0.0116279069767441,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697649,0.007713080907803223,12,0.0229885057471264,0.0454545454545454,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.009143155694879819,0.015123113220638562,12,0.915328751400541,0.9029185909873474,0.9240052742327768,0.8954718115486568,0.929558001716367,0.8411279369133775,0.9320075412029436,0.9348017055552176,0.9475325535351078,0.9319737544514044,0.9154725921543738,0.02881516388114694,11,124.34899044036864,1,500,24,14,20
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 30, 'min_samples_leaf': 2}",0.7727272727272727,0.925925925925926,0.9130434782608696,0.9032258064516128,0.9285714285714286,0.8333333333333334,1.0,0.9393939393939394,1.0,1.0,0.9216221184664383,0.07013453661444041,6,0.1976744186046511,0.2906976744186046,0.2441860465116279,0.3255813953488372,0.2988505747126437,0.1149425287356321,0.2988505747126437,0.3563218390804598,0.3333333333333333,0.3563218390804598,0.28167602245388934,0.07257637479488538,3,0.3148148148148147,0.4424778761061947,0.3853211009174311,0.4786324786324786,0.4521739130434783,0.202020202020202,0.4601769911504424,0.5166666666666667,0.5,0.5254237288135594,0.4277707772165268,0.09624389464818547,3,0.944842592845626,0.9292760910556664,0.944934823600142,0.9363197879375836,0.9603107029671524,0.9131410191435736,0.9557427341590816,0.9411671295451628,0.9696831478440676,0.9577327738247278,0.9453150802922783,0.01572423129906923,2,28.48863458633423,1,100,50,30,2
"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 29, 'min_samples_leaf': 2}",0.782608695652174,0.9583333333333334,0.95,0.9166666666666666,0.9310344827586208,0.8461538461538461,1.0,0.9393939393939394,1.0,1.0,0.9324190963958581,0.06698188236074908,3,0.2093023255813953,0.2674418604651162,0.2209302325581395,0.3837209302325581,0.3103448275862069,0.1264367816091954,0.2873563218390804,0.3563218390804598,0.3448275862068966,0.3563218390804598,0.2863004544239508,0.07708140360727418,2,0.3302752293577981,0.4181818181818182,0.3584905660377359,0.540983606557377,0.4655172413793103,0.22,0.4464285714285714,0.5166666666666667,0.5128205128205129,0.5254237288135594,0.43347879412433504,0.09823545600018652,2,0.9442482168720794,0.9294263930259884,0.9452080999098188,0.9357595715027464,0.962364937460723,0.9119449681390932,0.9545331684539858,0.9424104820017972,0.968460067438356,0.955996134795624,0.9450352039600214,0.015784713099961423,3,27.782742023468018,1,100,50,29,2
"{'n_estimators': 1000, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2}",0.782608695652174,0.8823529411764706,0.9629629629629628,0.8918918918918919,0.935483870967742,0.875,1.0,0.951219512195122,1.0,1.0,0.9281519874846363,0.06686135855543443,4,0.2093023255813953,0.3488372093023256,0.3023255813953488,0.3837209302325581,0.3333333333333333,0.160919540229885,0.3448275862068966,0.4482758620689655,0.4137931034482758,0.425287356321839,0.3370622828120823,0.08774117435827987,1,0.3302752293577981,0.5,0.4601769911504424,0.5365853658536586,0.4915254237288134,0.2718446601941747,0.5128205128205129,0.609375,0.5853658536585366,0.596774193548387,0.4894743230312323,0.10560751263436596,1,0.9465778974120732,0.9307517831279206,0.9489041619981964,0.937966277703386,0.9648246129727612,0.9178035908559536,0.9572698953286436,0.9463162304797044,0.9677708177069608,0.9595336076817558,0.9477718875267357,0.014859549808505988,1,197.03293538093567,1,1000,50,2,2
"{'n_estimators': 1000, 'max_depth': 22, 'min_samples_split': 5, 'min_samples_leaf': 2}",0.8,0.9565217391304348,0.9545454545454546,0.9,0.9230769230769232,0.8333333333333334,1.0,1.0,1.0,1.0,0.9367477450086146,0.06902386166888973,1,0.1860465116279069,0.2558139534883721,0.2441860465116279,0.313953488372093,0.2758620689655172,0.1149425287356321,0.2988505747126437,0.367816091954023,0.3103448275862069,0.3103448275862069,0.267816091954023,0.06894413963238788,4,0.3018867924528302,0.4036697247706422,0.3888888888888889,0.4655172413793103,0.4247787610619469,0.202020202020202,0.4601769911504424,0.5378151260504201,0.4736842105263158,0.4736842105263158,0.41321221488273147,0.09251648516019349,4,0.9418297215314404,0.928715874620829,0.9443541114420791,0.93096357226792,0.95906059316021,0.9067147790008584,0.9541412421361336,0.9479312372032678,0.9680343543689648,0.9540365032063628,0.9435781988938066,0.016793747212225017,4,173.22927165031433,1,1000,22,5,2
"{'n_estimators': 1000, 'max_depth': 22, 'min_samples_split': 13, 'min_samples_leaf': 2}",0.8,0.9583333333333334,0.95,0.8928571428571429,0.9230769230769232,0.8333333333333334,1.0,1.0,1.0,1.0,0.9357600732600734,0.06938512709033948,2,0.1860465116279069,0.2674418604651162,0.2209302325581395,0.2906976744186046,0.2758620689655172,0.1149425287356321,0.2873563218390804,0.2988505747126437,0.3103448275862069,0.3103448275862069,0.25628174284950545,0.06039474591452376,5,0.3018867924528302,0.4181818181818182,0.3584905660377359,0.4385964912280702,0.4247787610619469,0.202020202020202,0.4464285714285714,0.4601769911504424,0.4736842105263158,0.4736842105263158,0.3997928614614249,0.0834354054735237,5,0.94086642253983,0.9271240401169624,0.9433019976498236,0.9290096466537316,0.9579050862575768,0.9016298728942408,0.9529789778831924,0.9461810834735483,0.9689330819599018,0.9544960030272928,0.9422426212456101,0.01815134801836548,5,169.572438955307,1,1000,22,13,2
