params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,split5_test_AUC,split6_test_AUC,split7_test_AUC,split8_test_AUC,split9_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,time_total_s,training_iteration,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_tree_method,param_gpu_id,param_scale_pos_weight
"{'n_estimators': 500, 'learning_rate': 0.28301967740030765, 'max_depth': 19, 'min_child_weight': 25, 'reg_alpha': 0.0565454581116138, 'reg_lambda': 0.04245934757788874, 'gamma': 59.79815197005228, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.5,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.35000000000000003,9,0.0232558139534883,0.0465116279069767,0.0348837209302325,0.0116279069767441,0.0,0.0114942528735632,0.0689655172413793,0.0114942528735632,0.0689655172413793,0.057471264367816,0.03346698743651426,0.02436292511595567,15,0.0444444444444444,0.0888888888888888,0.0674157303370786,0.0224719101123595,0.0,0.0227272727272727,0.1290322580645161,0.0227272727272727,0.1290322580645161,0.108695652173913,0.0635435687540262,0.04549176765755246,15,0.8285566911704425,0.8174343453666002,0.8604412046019732,0.8365534391823573,0.8408508855507578,0.7580057707771628,0.891551284910161,0.9090359288315866,0.8752052545155994,0.8961429044443093,0.8513777709350949,0.042794918788431106,15,12.563850164413452,1,500,0.28301967740030765,19,25,0.0565454581116138,0.04245934757788874,59.79815197005228,gpu_hist,0,0.9515659955257271
"{'n_estimators': 1000, 'learning_rate': 0.08419134639819822, 'max_depth': 38, 'min_child_weight': 2, 'reg_alpha': 0.006528063116843809, 'reg_lambda': 0.06640312018459085, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.7222222222222222,0.6527777777777778,0.7424242424242424,0.7571428571428571,0.84,0.8787878787878788,0.8245614035087719,0.8461538461538461,0.9473684210526316,0.7215189873417721,0.7932957636412,0.0841686942439206,7,0.6046511627906976,0.5465116279069767,0.5697674418604651,0.6162790697674418,0.4827586206896552,0.6666666666666666,0.5402298850574713,0.632183908045977,0.6206896551724138,0.6551724137931034,0.5934910451750868,0.05468848428946965,2,0.6582278481012659,0.5949367088607594,0.6447368421052633,0.6794871794871794,0.6131386861313869,0.7581699346405228,0.6527777777777778,0.7236842105263158,0.75,0.6867469879518071,0.6761906175582278,0.05194640015808372,2,0.9508785833356106,0.9323846090782392,0.946267045609816,0.9429125789085344,0.9463500172312432,0.9340448823207445,0.949725313709988,0.9400183799928372,0.951600478420402,0.9516984599998648,0.9445880348607278,0.0067482543517994095,6,194.2578365802765,1,1000,0.08419134639819822,38,2,0.006528063116843809,0.06640312018459085,0.001,gpu_hist,0,0.9515659955257271
"{'n_estimators': 1000, 'learning_rate': 0.010248951808180772, 'max_depth': 39, 'min_child_weight': 2, 'reg_alpha': 0.05853251065947404, 'reg_lambda': 0.029027239647326914, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.7681159420289855,0.703125,0.7636363636363637,0.746031746031746,0.8780487804878049,0.8666666666666667,0.875,0.8387096774193549,0.9454545454545454,0.7605633802816901,0.8145352102007157,0.07272914778963203,3,0.6162790697674418,0.5232558139534884,0.4883720930232558,0.5465116279069767,0.4137931034482758,0.5977011494252874,0.5632183908045977,0.5977011494252874,0.5977011494252874,0.6206896551724138,0.5565223202352312,0.0624845568631187,4,0.6838709677419355,0.6000000000000001,0.5957446808510638,0.6308724832214765,0.5625,0.7074829931972789,0.6853146853146854,0.6979865771812082,0.7323943661971831,0.6835443037974683,0.65797110575023,0.05361510396770804,4,0.9529828109201212,0.9403301177820896,0.9565422348536606,0.9463353646872352,0.957256380628028,0.93778507571611,0.958199030995966,0.945728341002926,0.961128342354396,0.9525093420368004,0.9508797040977333,0.007538983982660777,1,229.46973514556885,1,1000,0.010248951808180772,39,2,0.05853251065947404,0.029027239647326914,0.001,gpu_hist,0,0.9515659955257271
"{'n_estimators': 500, 'learning_rate': 0.2156640323554304, 'max_depth': 23, 'min_child_weight': 2, 'reg_alpha': 0.08177197636768735, 'reg_lambda': 0.018315556736920317, 'gamma': 0.22043528607722934, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.78125,0.7049180327868853,0.7454545454545455,0.7704918032786885,0.8571428571428571,0.8235294117647058,0.8703703703703703,0.875,0.9433962264150944,0.7464788732394366,0.8118032120452583,0.07047541575250962,4,0.5813953488372093,0.5,0.4767441860465116,0.5465116279069767,0.4137931034482758,0.4827586206896552,0.5402298850574713,0.5632183908045977,0.5747126436781609,0.6091954022988506,0.5288559208767709,0.05643779168156157,5,0.6666666666666666,0.5850340136054422,0.5815602836879433,0.6394557823129252,0.5581395348837208,0.608695652173913,0.6666666666666666,0.6853146853146854,0.7142857142857142,0.6708860759493671,0.6376705075547044,0.0490015804123445,5,0.9499562757904516,0.9380550925040309,0.9524089306698004,0.9489109939059382,0.9629663416381168,0.9394237331657512,0.9629798563387324,0.9430152648543452,0.9636082899173576,0.9452147823795334,0.9506539561164059,0.009223478278401665,2,22.5063271522522,1,500,0.2156640323554304,23,2,0.08177197636768735,0.018315556736920317,0.22043528607722934,gpu_hist,0,0.9515659955257271
"{'n_estimators': 1000, 'learning_rate': 0.12882013017088753, 'max_depth': 16, 'min_child_weight': 3, 'reg_alpha': 0.011394538532320062, 'reg_lambda': 0.0018772037966063777, 'gamma': 0.8858375828388194, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.7959183673469388,0.74,0.8604651162790697,0.8113207547169812,0.8823529411764706,0.8,0.8148148148148148,0.903846153846154,0.94,0.8823529411764706,0.84310710893569,0.057433559299986246,1,0.4534883720930232,0.4302325581395348,0.4302325581395348,0.5,0.3448275862068966,0.4137931034482758,0.5057471264367817,0.5402298850574713,0.5402298850574713,0.5172413793103449,0.46760224538893336,0.060398234511789356,7,0.5777777777777778,0.5441176470588235,0.5736434108527131,0.6187050359712231,0.4958677685950413,0.5454545454545454,0.6241134751773051,0.6762589928057554,0.6861313868613138,0.6521739130434783,0.5994243953597976,0.05917284376183392,7,0.940446260213702,0.9376895854398382,0.9376383461317738,0.9422293881343426,0.9645340469095258,0.9270442674018664,0.9581382148431956,0.946187840823856,0.9659868772257024,0.9385452776257374,0.945844010474954,0.012202658896952092,5,31.996097326278687,1,1000,0.12882013017088753,16,3,0.011394538532320062,0.0018772037966063777,0.8858375828388194,gpu_hist,0,0.9515659955257271
"{'n_estimators': 100, 'learning_rate': 0.21247083114409548, 'max_depth': 47, 'min_child_weight': 2, 'reg_alpha': 0.012872347103553183, 'reg_lambda': 0.02602151420789172, 'gamma': 0.5953915399979355, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.8166666666666667,0.7543859649122807,0.8125,0.7894736842105263,0.8,0.8163265306122449,0.8571428571428571,0.8909090909090909,0.9615384615384616,0.7313432835820896,0.8230286539574218,0.06318783590823135,2,0.5697674418604651,0.5,0.4534883720930232,0.5232558139534884,0.4137931034482758,0.4597701149425287,0.5517241379310345,0.5632183908045977,0.5747126436781609,0.5632183908045977,0.5172948409516173,0.05466361973770451,6,0.6712328767123289,0.6013986013986014,0.582089552238806,0.6293706293706294,0.5454545454545454,0.5882352941176471,0.6713286713286714,0.6901408450704224,0.7194244604316546,0.6363636363636364,0.6335039112486943,0.05190920741851698,6,0.9489895608449704,0.9406580493537016,0.948859754597874,0.947107370262072,0.962226411779413,0.937062039233176,0.9638616905539,0.9431504118605014,0.9643853852027544,0.9452080250292256,0.950150869871759,0.009399864394810723,3,7.857200384140015,1,100,0.21247083114409548,47,2,0.012872347103553183,0.02602151420789172,0.5953915399979355,gpu_hist,0,0.9515659955257271
"{'n_estimators': 1000, 'learning_rate': 0.001, 'max_depth': 50, 'min_child_weight': 2, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.6896551724137931,0.6808510638297872,0.72,0.7307692307692307,0.8157894736842105,0.7317073170731707,0.8235294117647058,0.8333333333333334,0.7857142857142857,0.7230769230769231,0.753442621165944,0.05346834379375224,12,0.4651162790697674,0.3720930232558139,0.4186046511627907,0.4418604651162791,0.3563218390804598,0.3448275862068966,0.4827586206896552,0.5747126436781609,0.5057471264367817,0.5402298850574713,0.45022721197540766,0.07420362663961418,8,0.5555555555555556,0.481203007518797,0.5294117647058824,0.5507246376811594,0.496,0.46875,0.608695652173913,0.6802721088435374,0.6153846153846153,0.618421052631579,0.5604418394495039,0.06556532894164653,8,0.9451295329707868,0.90891359003088,0.9250061487169676,0.930065176399858,0.93379823903451,0.9092149986147432,0.915583801279842,0.9139721732314324,0.9311358430132376,0.910654314230304,0.9223473817522561,0.01183031363702709,8,237.6114933490753,1,1000,0.001,50,2,0.001,0.001,0.001,gpu_hist,0,0.9515659955257271
"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 6, 'min_child_weight': 2, 'reg_alpha': 0.1, 'reg_lambda': 0.0268752920930242, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.5588235294117647,0.6470588235294118,0.68,0.723404255319149,0.8571428571428571,0.8666666666666667,0.7714285714285715,0.7674418604651163,0.7878787878787878,0.8125,0.7472345351842326,0.09158129835689473,13,0.2209302325581395,0.2558139534883721,0.1976744186046511,0.3953488372093023,0.2758620689655172,0.2988505747126437,0.3103448275862069,0.3793103448275862,0.2988505747126437,0.2988505747126437,0.29318364073777065,0.05855380616436485,9,0.3166666666666667,0.3666666666666667,0.3063063063063063,0.5112781954887218,0.417391304347826,0.4444444444444445,0.4426229508196721,0.5076923076923077,0.4333333333333333,0.4369747899159664,0.41833769656819114,0.06635099909759067,9,0.8339470663788157,0.8664054600606673,0.865841827671959,0.8826449047632061,0.8732017001493375,0.738362153432396,0.8762661585139235,0.8952002540763715,0.8911593585923088,0.8966834924689331,0.861971237610792,0.044741621345052676,14,9.408758401870728,1,100,0.001,6,2,0.1,0.0268752920930242,0.001,gpu_hist,0,0.9515659955257271
"{'n_estimators': 1000, 'learning_rate': 0.18452665083417533, 'max_depth': 27, 'min_child_weight': 2, 'reg_alpha': 0.047879045576302515, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.7297297297297297,0.64,0.746268656716418,0.7361111111111112,0.8571428571428571,0.8769230769230769,0.8275862068965517,0.835820895522388,0.9473684210526316,0.7051282051282052,0.790207916022297,0.08859606052786843,8,0.627906976744186,0.5581395348837209,0.5813953488372093,0.6162790697674418,0.4827586206896552,0.6551724137931034,0.5517241379310345,0.6436781609195402,0.6206896551724138,0.632183908045977,0.5969927826784283,0.05054062536452474,1,0.675,0.5962732919254659,0.6535947712418301,0.6708860759493671,0.6176470588235294,0.75,0.6620689655172414,0.7272727272727273,0.75,0.6666666666666666,0.6769409557396828,0.04913632427956141,1,0.948261962670456,0.9299182903834068,0.9445317410433688,0.9445112453201432,0.9463027157790888,0.9315108759553204,0.9494786704237534,0.9379844175501902,0.9471338698669478,0.949427990296445,0.9429061779289121,0.006868817400393505,7,118.05633521080016,1,1000,0.18452665083417533,27,2,0.047879045576302515,0.001,0.001,gpu_hist,0,0.9515659955257271
"{'n_estimators': 100, 'learning_rate': 0.2548321698317248, 'max_depth': 50, 'min_child_weight': 2, 'reg_alpha': 0.001, 'reg_lambda': 0.001, 'gamma': 0.001, 'tree_method': 'gpu_hist', 'gpu_id': 0, 'scale_pos_weight': 0.9515659955257271}",0.7391304347826086,0.6486486486486487,0.7301587301587301,0.7794117647058824,0.8541666666666666,0.8636363636363636,0.8448275862068966,0.8412698412698413,0.9464285714285714,0.7272727272727273,0.7974951334776936,0.08323351484553985,6,0.5930232558139535,0.5581395348837209,0.5348837209302325,0.6162790697674418,0.4712643678160919,0.6551724137931034,0.5632183908045977,0.6091954022988506,0.6091954022988506,0.6436781609195402,0.5854049719326383,0.05217528204949443,3,0.6580645161290324,0.6,0.6174496644295302,0.6883116883116882,0.6074074074074075,0.7450980392156864,0.6758620689655171,0.7066666666666668,0.7412587412587412,0.6829268292682927,0.6723045621652562,0.049262022861539106,3,0.9516095974639958,0.9373923974530648,0.953351733938185,0.9438280545459514,0.9504314568171528,0.9343996432119038,0.9570164946921014,0.9405319386162296,0.9583645860785068,0.950096967976917,0.9477022870794007,0.007813341183438944,4,27.42461442947388,1,100,0.2548321698317248,50,2,0.001,0.001,0.001,gpu_hist,0,0.9515659955257271
